Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,,
Auto Repair Complaint,Used Car Dealer Complaint,,,,,,,,,
Department of Education Worker or Agency Complaint or Compliment,,,,,,,,,,
Rent Information Line,,,,,,,,,,
Illegal Conversion of Residential Space,Service Request Status - General,,,,,,,,,
Parking Ticket Lookup - Ticket or Plate Number Known,Pay a Parking Ticket - By Mail,Pay a Parking Ticket - Online,,,,,,,,
Contact Information - Directory Assistance,,,,,,,,,,
Help Starting a Small Business,,,,,,,,,,
Heat or Hot Water Complaint in Apartment,,,,,,,,,,
Documents Required to Apply for IDNYC,IDNYC - Change or Look Up Appointment,IDNYC - Make an Appointment,,,,,,,,
Housing Court Information for Tent and Landlord Disputes,,,,,,,,,,
"IDNYC Card - Corrections, Changes, and Lost Cards","IDNYC Complaints, Status, and Inquiries",,,,,,,,,
Service Request Status - General,,,,,,,,,,
Vehicle Blocking Driveway Complaint,,,,,,,,,,
Division Transfer,Find a Police Precinct or PSA by Location,Find a Towed Vehicle - Plate Number Known,,,,,,,,
Division Referral,Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,
IDNYC - Make an Appointment,,,,,,,,,,
Abandoned Vehicle Without Plates on Private Property,Vehicle Storage on Residential Property or Vacant Lot,Vehicle Storage on Residential Property or Vacant Lot,,,,,,,,
Noise from Neighbor,,,,,,,,,,
Motor Vehicle Registration and License Plates,,,,,,,,,,
Food Stamp Assistance,Food Stamp Complaint,,,,,,,,,
Vehicle Blocking Driveway Complaint,,,,,,,,,,
Streetlight Condition,,,,,,,,,,
Police Officer Misconduct,Police Officer Misconduct,Police Officer Serious Misconduct or Corruption,,,,,,,,
Housing Court Information for Tent and Landlord Disputes,Service Request Status - General,Service Request Status - HPD Status Not Found,Tent Harassment Assistance,,,,,,,
311 Call Center,,,,,,,,,,
Documents Required to Apply for IDNYC,IDNYC - Make an Appointment,,,,,,,,,
Documents Required to Apply for IDNYC,IDNYC - Make an Appointment,IDNYC Benefits,IDNYC General Information,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Documents Required to Apply for IDNYC,IDNYC - Make an Appointment,IDNYC Benefits,IDNYC General Information,,,,,,,
Bus or Subway - Information and Complaint,,,,,,,,,,
Illegal Animal Being Kept as Pet,,,,,,,,,,
Abandoned Vehicle With Plates on Public Property,,,,,,,,,,
Illegal Conversion of Residential Space,,,,,,,,,,
IDNYC - Make an Appointment,,,,,,,,,,
Vehicle Blocking Driveway Complaint,,,,,,,,,,
City Worker or Agency Complaint or Compliment,,,,,,,,,,
Abandoned Vehicle With Plates on Public Property,,,,,,,,,,
Hot Transfer 911,,,,,,,,,,
Building Construction Without Permit,,,,,,,,,,
Division Information Provided,Find a Food Pantry or Soup Kitchen,Food Stamp Assistance,Food Stamp Center,Public Assistance or Welfare Information,,,,,,
Muni-Meter Defective or Damaged,,,,,,,,,,
Interpreting Parking or Traffic Sign or Regulation,,,,,,,,,,
Jail System Complaint,Jail System Complaint,,,,,,,,,
General Information - NYC Courts,Traffic Ticket Information,,,,,,,,,
Hot Transfer 911,,,,,,,,,,
Hot Transfer 911,,,,,,,,,,
"Find a Towed Vehicle - Accident, Filming, Street Event, or Construction",Find a Towed Vehicle - Plate Number Known,Find a Towed Vehicle - Plate Number Known,,,,,,,,
Bulk Item Disposal Information,Missed Recycling Collection,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,Noise from Neighbor,,,,,,,,,
Bus or Subway - Information and Complaint,,,,,,,,,,
Loose Trash,Loose Trash,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
City Worker or Agency Complaint or Compliment,City Worker or Agency Complaint or Compliment,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Furniture Store Complaint,,,,,,,,,,
Become a Foster Parent or Adopt a Child,,,,,,,,,,
Blocked Sidewalk - Advertising Sign or Merchandise,Blocked Sidewalk - Advertising Sign or Merchandise,Blocked Sidewalk - Advertising Sign or Merchandise,,,,,,,,
Find a Police Precinct or PSA by Location,MetroCard - Information and Complaint,,,,,,,,,
Vehicle Blocking Driveway Complaint,,,,,,,,,,
Suspicious Vehicle,,,,,,,,,,
Documents Required to Apply for IDNYC,IDNYC - Make an Appointment,IDNYC Enrollment Centers,,,,,,,,
Missed Garbage Collection,,,,,,,,,,
Noise from Construction,,,,,,,,,,
Service Request Status - General,,,,,,,,,,
Homelessness Prevention through HomeBase,,,,,,,,,,
Documents Required to Apply for IDNYC,,,,,,,,,,
Noise from Neighbor,,,,,,,,,,
Heat or Hot Water Complaint in Apartment,,,,,,,,,,
Find a Police Precinct or PSA by Location,Find a Towed Vehicle - Plate Number Unknown - NYPD,,,,,,,,,
Small Claims Court - Manhattan,,,,,,,,,,
Senior Caregiver Services,,,,,,,,,,
Heat or Hot Water Complaint in Apartment,Service Request Status - General,,,,,,,,,
Service Request Status - General,,,,,,,,,,
Heat Bulletin,,,,,,,,,,
Fight a Red Light Camera Violation - Online,,,,,,,,,,
Elevator Maintence Complaint in Residential Building,Elevator or Escalator Defective or Without Permit,,,,,,,,,
Caller Hung Up,,,,,,,,,,
"Bed Bug Complaint - Apartment, Hotel or Single Room Occupancy","Bed Bug Complaint - Apartment, Hotel or Single Room Occupancy",,,,,,,,,
Contact Information - Directory Assistance,Find a Public Hospital,,,,,,,,,
Water Leak in Apartment,Water Leak in Apartment,,,,,,,,,
Rodent Complaint - Other Location,,,,,,,,,,
Child Care Fincial Assistance - Eligibility Information and Application By Mail,,,,,,,,,,
Illegal Parking Complaint,,,,,,,,,,
Chronic Littering,Chronic Littering,,,,,,,,,
Hot Transfer 911,,,,,,,,,,
Lost Property in a Taxi - Medallion Number Known,Taxi Complaint - License Not Displayed,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Social Security - Card Application or Replacement,,,,,,,,,,
Division Transfer,Find a Police Precinct or PSA by Location,,,,,,,,,
Drug Activity - Chronic,,,,,,,,,,
Vehicle Blocking Driveway Complaint,,,,,,,,,,
Find a Towed Vehicle - Plate Number Known,Find a Towed Vehicle - Plate Number Known,,,,,,,,,
Harassment,,,,,,,,,,
Interpreting Parking or Traffic Sign or Regulation,,,,,,,,,,
Noise from Neighbor,Service Request Status - General,Service Request Status - General,,,,,,,,
ABCs of Housing - Housing Rules and Regulations for NYC Owners and Tents,Service Request Status - General,,,,,,,,,
Noise from Construction,,,,,,,,,,
Divorce and Separation - Brooklyn,,,,,,,,,,
Public Housing Inquiries - Brooklyn,,,,,,,,,,
Noise from Neighbor,Noise from Neighbor,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Birth Certificate from 1910 to Present,,,,,,,,,,
IDNYC - Change or Look Up Appointment,,,,,,,,,,
Alarm In Progress,,,,,,,,,,
IDNYC Benefits,,,,,,,,,,
Discrimition Complaint,,,,,,,,,,
Division Transfer,Ventilation and Exhaust System Complaint,,,,,,,,,
Stop Work Order Information or Violation - Priority,Stop Work Order Information or Violation - Priority,,,,,,,,,
Building Construction Site Debris,Building Construction Uuthorized After Hours,,,,,,,,,
Apartment Maintence Complaint,Boiler Defective or Without Permit,Heat or Hot Water Complaint in Apartment,Housing Court Information for Tent and Landlord Disputes,Lead Paint Complaint - 1 or 2 Family Home,,,,,,
Restaurant Permit - Renew or Status,,,,,,,,,,
Homeless - Chronic or Encampment,,,,,,,,,,
Hospital or Clinic Complaint,,,,,,,,,,
Illegal Parking Complaint,,,,,,,,,,
Car Service Driver Complaint - Unsafe Driving,,,,,,,,,,
ECB Violation - Information,,,,,,,,,,
Illegal Parking Complaint,Service Request Status - General,,,,,,,,,
Birth Certificate from 1910 to Present,,,,,,,,,,
Housing Court Information for Tent and Landlord Disputes,,,,,,,,,,
Harassment,,,,,,,,,,
Property Tax Account Assistance and Bill Information,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Access-A-Ride Information or Complaint,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Assault,Stolen Property,U.S. Postal Service Consumer Hotline,,,,,,,,
Caller Hung Up,,,,,,,,,,
Lawyer Referral for Seniors,Nursing Home Complaint,,,,,,,,,
Service Request Status - General,,,,,,,,,,
Missed Recycling Collection,,,,,,,,,,
Child Support Information and Assistance,,,,,,,,,,
Recycling and Trash Collection Schedules,,,,,,,,,,
Division Transfer,Find a Police Precinct or PSA by Location,Find a Towed Vehicle - Plate Number Known,,,,,,,,
Find a Public Hospital,,,,,,,,,,
Caller Hung Up,Dirty Sidewalk,Service Request Status - General,,,,,,,,
Apartment Maintence Complaint,Apartment Maintence Complaint,,,,,,,,,
IDNYC - Make an Appointment,,,,,,,,,,
Public Utility Complaint,,,,,,,,,,
CFC and Freon Removal - Appointment Scheduling Error,,,,,,,,,,
Recycling Rules - Paper,,,,,,,,,,
Parking Ticket Lookup - Ticket or Plate Number Known,Parking Ticket Payment Problem or Pelty Adjustment,,,,,,,,,
Missed Garbage Collection,,,,,,,,,,
me Change,,,,,,,,,,
Noise from Construction After Hours,,,,,,,,,,
Smoke Alarm Giveaway,,,,,,,,,,
DRIE - Initial Application,,,,,,,,,,
Discrimition Complaint,,,,,,,,,,
Missed Garbage Collection,,,,,,,,,,
Missed Recycling Collection,Summer Camp - Parks Department,,,,,,,,,
Small Claims Court - Queens,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Car Accident,,,,,,,,,,
Babysitter or Child Caregiver Safety,Child Abuse,,,,,,,,,
Bulk Item Disposal Information,Recycling and Trash Collection Schedules,,,,,,,,,
Outside of 311 Jurisdiction,,,,,,,,,,
Abandoned Vehicle With Plates on Public Property,Abandoned Vehicle With Plates on Public Property,,,,,,,,,
Lien Sale Information,Property Tax Account Assistance and Bill Information,,,,,,,,,
Missed Garbage Collection,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Arrested Person Location - Manhattan,,,,,,,,,,
"IDNYC Complaints, Status, and Inquiries",,,,,,,,,,
Division Transfer,Public Housing Maintence,,,,,,,,,
Juvenile Center - Crossroads,Juvenile Center - Horizon,,,,,,,,,
Fire Hydrant Running Full,,,,,,,,,,
Car Accident,,,,,,,,,,
IDNYC General Information,,,,,,,,,,
Pest Control Complaint in Public Area of Residential Building,,,,,,,,,,
Contact Information - Directory Assistance,,,,,,,,,,
Division Transfer,Identity Theft,,,,,,,,,
Vehicle Blocking Driveway Complaint,,,,,,,,,,
Health Insurance for Adults - Medicaid,,,,,,,,,,
Missed Recycling Collection,Recycling Rules - Corrugated Cardboard,Recycling and Trash Collection Schedules,,,,,,,,
Division Transfer,Find a Police Precinct or PSA by Location,,,,,,,,,
Vehicle Blocking Driveway Complaint,,,,,,,,,,
Schedule a Plan Examiner Appointment,,,,,,,,,,
Property Pickup for Former Rikers Island Inmates,,,,,,,,,,
Streetlight Condition,,,,,,,,,,
Division Information Provided,,,,,,,,,,
Missed Garbage Collection,,,,,,,,,,
Division Transfer,Find a Police Precinct or PSA by Location,Find a Towed Vehicle - Plate Number Known,,,,,,,,
Muni-Meter Defective or Damaged,,,,,,,,,,
Harassment,,,,,,,,,,
Noise from Club or Bar,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,Heat or Hot Water Complaint in Entire Residential Building,Service Request Status - General,Service Request Status - HPD Status Not Found,,,,,,,
311 Complaint or Compliment,,,,,,,,,,
Public Housing Inquiries - Manhattan,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Homeless Person In Need of Immediate Attention,,,,,,,,,,
Hot Transfer 911,,,,,,,,,,
Find a CUNY College,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Apartment Maintence Complaint,,,,,,,,,,
Illegal Dumping - Past,Illegal Dumping - Past,Service Request Status - General,,,,,,,,
Department of Parks and Recreation Special Events Application,,,,,,,,,,
Contact Information - Directory Assistance,,,,,,,,,,
Parking Ticket Payment Plan,,,,,,,,,,
Outside of 311 Jurisdiction,,,,,,,,,,
Documents Required to Apply for IDNYC,,,,,,,,,,
Lost Property in a Taxi - Medallion Number Known,,,,,,,,,,
Illegal Parking Complaint,Used Car Dealer Complaint,,,,,,,,,
"IDNYC Complaints, Status, and Inquiries",,,,,,,,,,
Social Security - Benefits Application and Assistance,,,,,,,,,,
Driver License Information,,,,,,,,,,
Apartment Maintence Complaint,,,,,,,,,,
"IDNYC Complaints, Status, and Inquiries",,,,,,,,,,
Find a Police Precinct or PSA by Location,Harassment,,,,,,,,,
Documents Required to Apply for IDNYC,IDNYC - Make an Appointment,,,,,,,,,
Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,,
Bus or Subway - Information and Complaint,,,,,,,,,,
Locate an Elected Official,,,,,,,,,,
Motor Vehicle Registration and License Plates,,,,,,,,,,
Traffic - Emergency Condition,,,,,,,,,,
Tax Preparation in Person - Free,,,,,,,,,,
Mortgage Satisfaction,Property Record Information,Property Tax Mailing Address Update,,,,,,,,
Find a Police Precinct or PSA by Location,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,Residential Building-Wide Maintence Complaint,,,,,,,,,
Residential Building-Wide Maintence Complaint,Residential Building-Wide Maintence Complaint,,,,,,,,,
Agency Service Request Copy,,,,,,,,,,
CFC and Freon Removal - Appointment,,,,,,,,,,
Home Schooling Information,,,,,,,,,,
Cave-In In Street,Pothole on Street,Service Request Status - DOT Pothole on Street,,,,,,,,
Recycling and Trash Collection Schedules,,,,,,,,,,
CUNY Admissions Services,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
IDNYC - Make an Appointment,IDNYC Enrollment Centers,,,,,,,,,
MetroCard - Information and Complaint,,,,,,,,,,
Animal Abuse,,,,,,,,,,
Dangerous Location or Situation,,,,,,,,,,
"Find a Towed Vehicle - Accident, Filming, Street Event, or Construction",Find a Towed Vehicle - Plate Number Known,,,,,,,,,
City Worker or Agency Complaint or Compliment,Service Request Status - General,,,,,,,,,
Contact Information - Directory Assistance,,,,,,,,,,
Vehicle Blocking Driveway Complaint,,,,,,,,,,
Locate an Elected Official,,,,,,,,,,
Bus or Subway - Information and Complaint,,,,,,,,,,
Parking Permit - Disability - State Application,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Property Tax Homeowner Tax Benefit Application - General,,,,,,,,,,
Pay a Parking Ticket - In Person,,,,,,,,,,
Taxi Driver License,,,,,,,,,,
Verizon Telephone Repair,,,,,,,,,,
Dangerous Location or Situation,Illegal Parking Complaint,,,,,,,,,
Reckless Driving,,,,,,,,,,
Birth Certificate Correction or Change,,,,,,,,,,
Benefit Card Account Balance or Pin Change,,,,,,,,,,
Sewer Backup Complaint - Priority,,,,,,,,,,
IDNYC - Make an Appointment,,,,,,,,,,
Pay Property Tax - By Mail,Property Tax Account Assistance and Bill Information,,,,,,,,,
Documents Required to Apply for IDNYC,IDNYC - Make an Appointment,IDNYC Enrollment Centers,,,,,,,,
Benefit Card Replacement for Cash Assistance or Food Stamp Client,Benefit Card Replacement for Cash Assistance or Food Stamp Client,,,,,,,,,
Electronic Recycling,,,,,,,,,,
Birth Certificate from 1910 to Present,Marriage Record from 1930 to Present,,,,,,,,,
Missed Recycling Collection,,,,,,,,,,
Missed Recycling Collection,,,,,,,,,,
Comment for the Mayor,Comment for the Mayor,Hospital or Clinic Complaint,,,,,,,,
Department of Motor Vehicles - Assistance and Office Locations,Parking Ticket Lookup - Ticket or Plate Number Known,,,,,,,,,
Sidewalk Construction Permit - Brooklyn,,,,,,,,,,
Agency Charge Collected by the Department of Fince,,,,,,,,,,
Birth Certificate from 1910 to Present,Status of a Birth Certificate for a Newborn Baby,,,,,,,,,
Letter of Incarceration for Inmate or Former Inmate,,,,,,,,,,
Animal - Nuisance Wildlife,,,,,,,,,,
Divorce and Separation - Staten Island,,,,,,,,,,
Birth Certificate from 1910 to Present,,,,,,,,,,
Fight a Parking Ticket - Online,,,,,,,,,,
Mortgage Satisfaction,Mortgage Satisfaction,Property Tax Account Assistance and Bill Information,Property Tax Account Assistance and Bill Information,,,,,,,
Assistance for Homeless People in Shelters,Assistance for Homeless People in Shelters,,,,,,,,,
Apartment Maintence Complaint,Apartment Maintence Complaint,Apartment Maintence Complaint,Housing Court Information for Tent and Landlord Disputes,Residential Building-Wide Maintence Complaint,,,,,,
Bus or Subway - Information and Complaint,,,,,,,,,,
Police Officer Misconduct,,,,,,,,,,
Taxi Complaint - Credit Card - Fare or Tip Complaint,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Labor Law Information or Complaint,,,,,,,,,,
Residential Public Area Maintence Complaint,,,,,,,,,,
Find a Towed Vehicle - Plate Number Known,,,,,,,,,,
Documents Required to Apply for IDNYC,IDNYC - Make an Appointment,IDNYC Benefits,IDNYC General Information,,,,,,,
Public Assistance or Welfare Information,,,,,,,,,,
Parking Ticket Lookup - Ticket or Plate Number Known,Parking Ticket Payment Problem or Pelty Adjustment,,,,,,,,,
Division Information Provided,Home Care - Seniors,,,,,,,,,
IDNYC - Make an Appointment,,,,,,,,,,
"Dog Waste - Street, Sidewalk or Adjoining Area",,,,,,,,,,
Abandoned Vehicle Without Plates on Public Property,,,,,,,,,,
ABCs of Housing - Housing Rules and Regulations for NYC Owners and Tents,Housing Court Information for Tent and Landlord Disputes,,,,,,,,,
CFC and Freon Removal - Appointment,,,,,,,,,,
Help Recovering Unpaid Wages,,,,,,,,,,
Heat or Hot Water Complaint in Entire Residential Building,,,,,,,,,,
Children's Services Case Status - For Parents,,,,,,,,,,
ABCs of Housing - Housing Rules and Regulations for NYC Owners and Tents,Air Conditioner Installation Guidelines,,,,,,,,,
Dead Animal on Private Property,,,,,,,,,,
Public Housing Maintence,,,,,,,,,,
Immunization 4 to 18 School Health,,,,,,,,,,
Contact Information - Directory Assistance,,,,,,,,,,
Access-A-Ride Information or Complaint,,,,,,,,,,
Property Tax Assistance - Disabled Homeowner Exemption (DHE),Property Tax Assistance - School Tax Relief (STAR),Property Tax Assistance - Senior Citizen Homeowner Exemption (SCHE),Property Tax Homeowner Tax Benefit Application - General,Property Tax Payment Plan Application,Social Security - Benefits Application and Assistance,,,,,
DRIE - Enrollment Assistance,One Shot Deal - Short Term Emergency Assistance,SCRIE - Application for Seniors Not Enrolled,,,,,,,,
Caller Hung Up,,,,,,,,,,
Day Care Center Complaint,,,,,,,,,,
Caller Hung Up,,,,,,,,,,
Heat Bulletin,,,,,,,,,,
Find a Towed Vehicle - Plate Number Known,,,,,,,,,,
Birth Certificate from 1910 to Present,,,,,,,,,,
Electronic Recycling,,,,,,,,,,
Missed Recycling Collection,,,,,,,,,,
MetroCard - Information and Complaint,,,,,,,,,,
